SecuCode,Cur_TradingDay,updatetime,Ltg,preLtg,pre_cp,net0
sz000151,20230811,20230810,3.37370728,3.37370728,12.47,807.54588183
sz000338,20230811,20230810,67.83516821,67.83516821,12.79,807.54588183
sz000408,20230811,20230810,15.80435073,15.80435073,24.25,807.54588183
sz000411,20230811,20230810,5.0545972,5.0545972,12.78,807.54588183
sz000422,20230811,20230810,10.57866712,10.57866712,12.32,807.54588183
sz000519,20230811,20230810,13.92558982,13.92558982,17.2,807.54588183
sz000524,20230811,20230810,6.70208597,6.70208597,10.92,807.54588183
sz000526,20230811,20230810,1.22124709,1.22124709,26.99,807.54588183
sz000532,20230811,20230810,3.4470834,3.4470834,11.86,807.54588183
sz000555,20230811,20230810,9.83653713,9.83653713,12.31,807.54588183
sz000581,20230811,20230810,8.30199793,8.30199793,17.13,807.54588183
sz000610,20230811,20230810,2.36747901,2.36747901,17.35,807.54588183
sz000625,20230811,20230810,82.77708223,82.77708223,14.96,807.54588183
sz000651,20230811,20230810,56.31405741,56.31405741,36.55,807.54588183
sz000657,20230811,20230810,13.97508114,13.97508114,10.08,807.54588183
sz000672,20230811,20230810,9.6939545,9.6939545,10,807.54588183
sz000681,20230811,20230810,7.00577436,7.00577436,17.1,807.54588183
sz000710,20230811,20230810,3.54605865,3.54605865,10.94,807.54588183
sz000719,20230811,20230810,10.23203749,10.23203749,12.37,807.54588183
sz000721,20230811,20230810,5.73914308,5.73914308,14.12,807.54588183
sz000722,20230811,20230810,4.64158282,4.64158282,11.88,807.54588183
sz000736,20230811,20230810,6.95433689,6.95433689,14.86,807.54588183
sz000756,20230811,20230810,4.79682835,4.79682835,21.92,807.54588183
sz000762,20230811,20230810,5.2117124,5.2117124,30.23,807.54588183
sz000768,20230811,20230810,27.81740071,27.81740071,25.06,807.54588183
sz000779,20230811,20230810,3.80095146,3.80095146,11.4,807.54588183
sz000799,20230811,20230810,3.2492898,3.2492898,102.87,807.54588183
sz000815,20230811,20230810,6.95263035,6.95263035,11.52,807.54588183
sz000818,20230811,20230810,6.79156,6.79156,32.84,807.54588183
sz000819,20230811,20230810,3.08081255,3.08081255,19.76,807.54588183
sz000821,20230811,20230810,6.22874778,6.22874778,18.19,807.54588183
sz000830,20230811,20230810,19.22577011,19.22577011,10.25,807.54588183
sz000837,20230811,20230810,10.09883039,10.09883039,12.91,807.54588183
sz000858,20230811,20230810,38.81608005,38.81608005,176.31,807.54588183
sz000860,20230811,20230810,7.41766989,7.41766989,27.6,807.54588183
sz000880,20230811,20230810,3.313206,3.313206,10.4,807.54588183
sz000885,20230811,20230810,6.42078255,6.42078255,12.45,807.54588183
sz000887,20230811,20230810,13.16489747,13.16489747,13.03,807.54588183
sz000888,20230811,20230810,5.26913102,5.26913102,10.86,807.54588183
sz000895,20230811,20230810,34.64661213,34.64661213,25.43,807.54588183
sz000911,20230811,20230810,4.00319818,4.00319818,10.01,807.54588183
sz000915,20230811,20230810,2.34331485,2.34331485,34.25,807.54588183
sz000935,20230811,20230810,7.63440333,7.63440333,18.21,807.54588183
sz000936,20230811,20230810,8.86012887,8.86012887,10.65,807.54588183
sz000938,20230811,20230810,28.60079874,28.60079874,27.27,807.54588183
sz000948,20230811,20230810,3.94360697,3.94360697,20.56,807.54588183
sz000957,20230811,20230810,5.92903936,5.92903936,11.13,807.54588183
sz000962,20230811,20230810,4.45826444,4.45826444,13.13,807.54588183
sz000977,20230811,20230810,14.72135122,14.72135122,47.49,807.54588183
sz000988,20230811,20230810,10.05502707,10.05502707,34.03,807.54588183
sz000993,20230811,20230810,4.57951455,4.57951455,10.75,807.54588183
sz001203,20230811,20230810,15.08021588,15.08021588,11.35,807.54588183
sz001207,20230811,20230810,2.02421464,2.02421464,15.91,807.54588183
sz001209,20230811,20230810,1.3152272,1.3152272,16.49,807.54588183
sz001210,20230811,20230810,1.08897692,1.08897692,22.4,807.54588183
sz001212,20230811,20230810,1.17871,1.17871,25.35,807.54588183
sz001223,20230811,20230810,0.6668,0.6668,78.68,807.54588183
sz001225,20230811,20230810,0.646668,0.646668,44.53,807.54588183
sz001228,20230811,20230810,1.03864609,1.03864609,39.65,807.54588183
sz001260,20230811,20230810,1.15,1.15,21.13,807.54588183
sz001266,20230811,20230810,1.03416,1.03416,26.67,807.54588183
sz001278,20230811,20230810,1.237334,1.237334,21.94,807.54588183
sz001287,20230811,20230810,7.59900097,7.59900097,26.34,807.54588183
sz001289,20230811,20230810,50.41934164,50.41934164,19.76,807.54588183
sz001298,20230811,20230810,1.392,1.392,23.23,807.54588183
sz001301,20230811,20230810,2.597746,2.597746,59.42,807.54588183
sz001308,20230811,20230810,6.80203875,6.80203875,25.28,807.54588183
sz001309,20230811,20230810,1.1224752,1.1224752,74.4,807.54588183
sz001311,20230811,20230810,1.83733334,1.83733334,50.68,807.54588183
sz001314,20230811,20230810,1.419991,1.419991,39.5,807.54588183
sz001317,20230811,20230810,0.8004,0.8004,37,807.54588183
sz001318,20230811,20230810,2.8266,2.8266,14.59,807.54588183
sz001328,20230811,20230810,1.721738,1.721738,35.21,807.54588183
sz001337,20230811,20230810,4.2,4.2,32.53,807.54588183
sz001338,20230811,20230810,5.01730834,5.01730834,17.63,807.54588183
sz001339,20230811,20230810,2.49157,2.49157,26.63,807.54588183
sz001360,20230811,20230810,2.04,2.04,18.13,807.54588183
sz001366,20230811,20230810,1.6068,1.6068,16.39,807.54588183
sz001367,20230811,20230810,0.68,0.68,50.09,807.54588183
sz001368,20230811,20230810,1.12,1.12,25.56,807.54588183
sz001872,20230811,20230810,23.19179231,23.19179231,16.49,807.54588183
sz002008,20230811,20230810,10.52185125,10.52185125,24.34,807.54588183
sz002009,20230811,20230810,3.80641934,3.80641934,12.76,807.54588183
sz002030,20230811,20230810,14.03446032,14.03446032,10,807.54588183
sz002036,20230811,20230810,10.68851596,10.68851596,10.71,807.54588183
sz002039,20230811,20230810,4.27558126,4.27558126,13.96,807.54588183
sz002041,20230811,20230810,8.8,8.8,16.19,807.54588183
sz002043,20230811,20230810,8.39806372,8.39806372,10.93,807.54588183
sz002045,20230811,20230810,4.68383913,4.68383913,13.61,807.54588183
sz002049,20230811,20230810,8.49618566,8.49618566,92.7,807.54588183
sz002053,20230811,20230810,9.20729464,9.20729464,11.35,807.54588183
sz002056,20230811,20230810,16.26712074,16.26712074,17.28,807.54588183
sz002066,20230811,20230810,2.31,2.31,11.61,807.54588183
sz002077,20230811,20230810,5.80348513,5.80348513,15.41,807.54588183
sz002079,20230811,20230810,8.07886616,8.07886616,12.47,807.54588183
sz002080,20230811,20230810,16.78123584,16.78123584,22.06,807.54588183
sz002090,20230811,20230810,4.04264936,4.04264936,11.39,807.54588183
sz002095,20230811,20230810,2.5272,2.5272,22.21,807.54588183
sz002101,20230811,20230810,5.28878866,5.28878866,18.28,807.54588183
sz002112,20230811,20230810,2.6208,2.6208,11.63,807.54588183
sz002116,20230811,20230810,4.28220696,4.28220696,12.41,807.54588183
sz002119,20230811,20230810,3.75284,3.75284,12.6,807.54588183
sz002123,20230811,20230810,8.0219628,8.0219628,15.6,807.54588183
sz002125,20230811,20230810,6.29481713,6.29481713,11.86,807.54588183
sz002129,20230811,20230810,40.42443902,40.42443902,28.83,807.54588183
sz002139,20230811,20230810,12.69535372,12.69535372,11.65,807.54588183
sz002150,20230811,20230810,3.56517053,3.56517053,16.1,807.54588183
sz002151,20230811,20230810,5.44159258,5.44159258,32.3,807.54588183
sz002153,20230811,20230810,27.29193841,27.29193841,13.92,807.54588183
sz002159,20230811,20230810,1.77301325,1.77301325,15.98,807.54588183
sz002163,20230811,20230810,8.44957867,8.44957867,10.25,807.54588183
sz002176,20230811,20230810,17.06325581,17.06325581,11.28,807.54588183
sz002184,20230811,20230810,3.5190837,3.5190837,14.26,807.54588183
sz002186,20230811,20230810,3.08463955,3.08463955,13.23,807.54588183
sz002189,20230811,20230810,2.61726953,2.61726953,15.67,807.54588183
sz002190,20230811,20230810,3.58729343,3.58729343,21.93,807.54588183
sz002192,20230811,20230810,2.59655203,2.59655203,60.32,807.54588183
sz002197,20230811,20230810,6.14362928,6.14362928,10.62,807.54588183
sz002205,20230811,20230810,1.85843228,1.85843228,11.03,807.54588183
sz002213,20230811,20230810,2.36,2.36,14.47,807.54588183
sz002222,20230811,20230810,4.275,4.275,25.53,807.54588183
sz002229,20230811,20230810,4.98344263,4.98344263,34.5,807.54588183
sz002232,20230811,20230810,4.08548455,4.08548455,15.17,807.54588183
sz002234,20230811,20230810,3.48960212,3.48960212,18.47,807.54588183
sz002240,20230811,20230810,9.21785872,9.21785872,26.99,807.54588183
sz002241,20230811,20230810,34.204032,34.204032,17.72,807.54588183
sz002242,20230811,20230810,7.67017,7.67017,15.34,807.54588183
sz002245,20230811,20230810,11.52046537,11.52046537,10.83,807.54588183
sz002253,20230811,20230810,2.25626095,2.25626095,13.89,807.54588183
sz002261,20230811,20230810,12.53855174,12.53855174,16.16,807.54588183
sz002265,20230811,20230810,10.33040407,10.33040407,13.25,807.54588183
sz002268,20230811,20230810,8.45876603,8.45876603,27.08,807.54588183
sz002270,20230811,20230810,8.96225431,8.96225431,12.15,807.54588183
sz002271,20230811,20230810,25.18464191,25.18464191,29.7,807.54588183
sz002275,20230811,20230810,5.875686,5.875686,15.59,807.54588183
sz002281,20230811,20230810,7.95011952,7.95011952,29.75,807.54588183
sz002290,20230811,20230810,2.4811233,2.4811233,11.79,807.54588183
sz002291,20230811,20230810,9.30658687,9.30658687,11.83,807.54588183
sz002294,20230811,20230810,11.14816535,11.14816535,27.65,807.54588183
sz002304,20230811,20230810,15.06988,15.06988,142.2,807.54588183
sz002315,20230811,20230810,3.11297197,3.11297197,32.77,807.54588183
sz002317,20230811,20230810,8.53350477,8.53350477,16.25,807.54588183
sz002326,20230811,20230810,9.13760795,9.13760795,14.91,807.54588183
sz002334,20230811,20230810,7.9529331,7.9529331,10.75,807.54588183
sz002335,20230811,20230810,4.61567391,4.61567391,34.7,807.54588183
sz002336,20230811,20230810,4.4,4.4,16.5,807.54588183
sz002349,20230811,20230810,8.14180908,8.14180908,10.34,807.54588183
sz002351,20230811,20230810,8.89107,8.89107,17.33,807.54588183
sz002362,20230811,20230810,2.44454646,2.44454646,24.76,807.54588183
sz002365,20230811,20230810,2.946825,2.946825,10.58,807.54588183
sz002380,20230811,20230810,2.39991649,2.39991649,19.48,807.54588183
sz002395,20230811,20230810,2.68209,2.68209,10.67,807.54588183
sz002396,20230811,20230810,5.92929678,5.92929678,20.8,807.54588183
sz002401,20230811,20230810,3.7190456,3.7190456,21.96,807.54588183
sz002402,20230811,20230810,9.31940685,9.31940685,16.04,807.54588183
sz002407,20230811,20230810,10.7121062,10.7121062,18.39,807.54588183
sz002410,20230811,20230810,16.64869506,16.64869506,30.86,807.54588183
sz002430,20230811,20230810,9.84545375,9.84545375,33.69,807.54588183
sz002432,20230811,20230810,4.84594772,4.84594772,35.3,807.54588183
sz002438,20230811,20230810,5.07537461,5.07537461,11.33,807.54588183
sz002441,20230811,20230810,5.44543609,5.44543609,10.27,807.54588183
sz002459,20230811,20230810,33.10350606,33.10350606,31.05,807.54588183
sz002460,20230811,20230810,16.13593699,16.13593699,57.46,807.54588183
sz002462,20230811,20230810,2.9170712,2.9170712,13.85,807.54588183
sz002463,20230811,20230810,19.05065676,19.05065676,21.74,807.54588183
sz002466,20230811,20230810,14.77099383,14.77099383,65.28,807.54588183
sz002468,20230811,20230810,15.30802166,15.30802166,11.29,807.54588183
sz002487,20230811,20230810,6.37749349,6.37749349,29.36,807.54588183
sz002493,20230811,20230810,101.25525,101.25525,12.72,807.54588183
sz002497,20230811,20230810,11.5256252,11.5256252,17.95,807.54588183
sz002511,20230811,20230810,13.345503,13.345503,10.86,807.54588183
sz002527,20230811,20230810,6.64216041,6.64216041,10.98,807.54588183
sz002529,20230811,20230810,2.6,2.6,13.42,807.54588183
sz002534,20230811,20230810,7.39202803,7.39202803,14.65,807.54588183
sz002536,20230811,20230810,5.00711814,5.00711814,13.01,807.54588183
sz002549,20230811,20230810,7.14197901,7.14197901,11.6,807.54588183
sz002552,20230811,20230810,4.27960242,4.27960242,18.35,807.54588183
sz002553,20230811,20230810,3.48,3.48,13.38,807.54588183
sz002558,20230811,20230810,20.04937008,20.04937008,13.99,807.54588183
sz002568,20230811,20230810,10.49690955,10.49690955,35.35,807.54588183
sz002576,20230811,20230810,1.651,1.651,17.02,807.54588183
sz002577,20230811,20230810,2.8288,2.8288,14.11,807.54588183
sz002581,20230811,20230810,6.59735586,6.59735586,17.92,807.54588183
sz002585,20230811,20230810,11.56278085,11.56278085,10.5,807.54588183
sz002590,20230811,20230810,4.79646926,4.79646926,11.01,807.54588183
sz002594,20230811,20230810,18.13142855,18.13142855,262.7,807.54588183
sz002597,20230811,20230810,5.60932077,5.60932077,23.49,807.54588183
sz002598,20230811,20230810,3.12,3.12,10.69,807.54588183
sz002603,20230811,20230810,16.70705376,16.70705376,24.03,807.54588183
sz002623,20230811,20230810,1.990625,1.990625,27.14,807.54588183
sz002624,20230811,20230810,19.39968404,19.39968404,14.68,807.54588183
sz002635,20230811,20230810,6.72437087,6.72437087,13.37,807.54588183
sz002645,20230811,20230810,5.81518931,5.81518931,10.45,807.54588183
sz002653,20230811,20230810,11.1411797,11.1411797,20.57,807.54588183
sz002655,20230811,20230810,3.65704,3.65704,12.04,807.54588183
sz002657,20230811,20230810,3.37576686,3.37576686,17.42,807.54588183
sz002661,20230811,20230810,3.33074342,3.33074342,10.86,807.54588183
sz002664,20230811,20230810,4.04907,4.04907,13.54,807.54588183
sz002667,20230811,20230810,2.43222,2.43222,14.27,807.54588183
sz002677,20230811,20230810,6.46051647,6.46051647,10.83,807.54588183
sz002679,20230811,20230810,2.35756,2.35756,13.17,807.54588183
sz002703,20230811,20230810,5.72859637,5.72859637,15.49,807.54588183
sz002719,20230811,20230810,1.74139457,1.74139457,13.54,807.54588183
sz002722,20230811,20230810,2.06572918,2.06572918,13.52,807.54588183
sz002729,20230811,20230810,1.8296992,1.8296992,20.26,807.54588183
sz002733,20230811,20230810,3.84214913,3.84214913,15.95,807.54588183
sz002735,20230811,20230810,3.07316772,3.07316772,13.15,807.54588183
sz002736,20230811,20230810,96.12429377,96.12429377,10.24,807.54588183
sz002738,20230811,20230810,7.13201316,7.13201316,43.26,807.54588183
sz002739,20230811,20230810,21.7936881,21.7936881,14.29,807.54588183
sz002747,20230811,20230810,8.69531453,8.69531453,22.6,807.54588183
sz002756,20230811,20230810,5.3910154,5.3910154,53.02,807.54588183
sz002757,20230811,20230810,2.95455913,2.95455913,13.96,807.54588183
sz002758,20230811,20230810,5.22515799,5.22515799,12.24,807.54588183
sz002759,20230811,20230810,4.08552567,4.08552567,13.44,807.54588183
sz002761,20230811,20230810,10.81340098,10.81340098,15.84,807.54588183
sz002771,20230811,20230810,2.097641,2.097641,16.39,807.54588183
sz002773,20230811,20230810,9.19463954,9.19463954,15.59,807.54588183
sz002777,20230811,20230810,4.08231038,4.08231038,30.58,807.54588183
sz002782,20230811,20230810,4.90318413,4.90318413,13.09,807.54588183
sz002785,20230811,20230810,2.0115,2.0115,23.46,807.54588183
sz002791,20230811,20230810,3.2154,3.2154,62.48,807.54588183
sz002792,20230811,20230810,4.02056966,4.02056966,14.91,807.54588183
sz002796,20230811,20230810,2.52426948,2.52426948,10.49,807.54588183
sz002800,20230811,20230810,1.08752191,1.08752191,14.99,807.54588183
sz002803,20230811,20230810,3.78409288,3.78409288,18.39,807.54588183
sz002805,20230811,20230810,2.80062508,2.80062508,18.33,807.54588183
sz002806,20230811,20230810,1.89410836,1.89410836,11.56,807.54588183
sz002810,20230811,20230810,3.4243404,3.4243404,18.51,807.54588183
sz002813,20230811,20230810,1.2,1.2,37.33,807.54588183
sz002815,20230811,20230810,10.91752352,10.91752352,11.65,807.54588183
sz002820,20230811,20230810,2.00868295,2.00868295,11.24,807.54588183
sz002824,20230811,20230810,2.79942783,2.79942783,19.92,807.54588183
sz002827,20230811,20230810,2.76,2.76,11.2,807.54588183
sz002833,20230811,20230810,4.2423009,4.2423009,18.44,807.54588183
sz002835,20230811,20230810,2.19493931,2.19493931,17.11,807.54588183
sz002843,20230811,20230810,2.14054,2.14054,18.52,807.54588183
sz002845,20230811,20230810,3.27551705,3.27551705,14.73,807.54588183
sz002846,20230811,20230810,3.36263847,3.36263847,12.65,807.54588183
sz002849,20230811,20230810,2.20634016,2.20634016,14.79,807.54588183
sz002852,20230811,20230810,3.43968305,3.43968305,12.03,807.54588183
sz002861,20230811,20230810,1.55550665,1.55550665,11.57,807.54588183
sz002864,20230811,20230810,0.9692822,0.9692822,35.47,807.54588183
sz002865,20230811,20230810,2.27264094,2.27264094,106.26,807.54588183
sz002866,20230811,20230810,2.89522256,2.89522256,24.05,807.54588183
sz002873,20230811,20230810,2.31808244,2.31808244,11.93,807.54588183
sz002875,20230811,20230810,2.12973672,2.12973672,12.81,807.54588183
sz002877,20230811,20230810,3.32575415,3.32575415,10.17,807.54588183
sz002878,20230811,20230810,2.23170841,2.23170841,16.25,807.54588183
sz002881,20230811,20230810,2.61166984,2.61166984,28.19,807.54588183
sz002882,20230811,20230810,4.329,4.329,14.06,807.54588183
sz002883,20230811,20230810,1.56227282,1.56227282,11.81,807.54588183
sz002885,20230811,20230810,2.72336358,2.72336358,17.78,807.54588183
sz002886,20230811,20230810,2.26573529,2.26573529,17.76,807.54588183
sz002888,20230811,20230810,1.4961168,1.4961168,13.76,807.54588183
sz002889,20230811,20230810,1.929602,1.929602,18.88,807.54588183
sz002892,20230811,20230810,4.44149505,4.44149505,11.7,807.54588183
sz002896,20230811,20230810,1.51171285,1.51171285,33.33,807.54588183
sz002897,20230811,20230810,1.70672,1.70672,37.19,807.54588183
sz002901,20230811,20230810,4.14019506,4.14019506,32.12,807.54588183
sz002902,20230811,20230810,2.1152,2.1152,22.31,807.54588183
sz002903,20230811,20230810,1.52235,1.52235,20.23,807.54588183
sz002905,20230811,20230810,3.7632,3.7632,13.11,807.54588183
sz002906,20230811,20230810,4.773058,4.773058,32.25,807.54588183
sz002907,20230811,20230810,4.17596314,4.17596314,17.85,807.54588183
sz002910,20230811,20230810,1.9521,1.9521,11.86,807.54588183
sz002912,20230811,20230810,1.70752,1.70752,37.55,807.54588183
sz002913,20230811,20230810,3.17360504,3.17360504,33.13,807.54588183
sz002916,20230811,20230810,5.12877535,5.12877535,75.51,807.54588183
sz002917,20230811,20230810,3.47614197,3.47614197,10.23,807.54588183
sz002918,20230811,20230810,4.15179279,4.15179279,18.81,807.54588183
sz002919,20230811,20230810,2.22170055,2.22170055,35.1,807.54588183
sz002920,20230811,20230810,5.55198,5.55198,152.59,807.54588183
sz002921,20230811,20230810,1.30867953,1.30867953,14.59,807.54588183
sz002927,20230811,20230810,2.2319668,2.2319668,12.25,807.54588183
sz002929,20230811,20230810,2.43592007,2.43592007,37.33,807.54588183
sz002932,20230811,20230810,2.32520957,2.32520957,24.67,807.54588183
sz002943,20230811,20230810,1.56,1.56,31.96,807.54588183
sz002949,20230811,20230810,1.96039594,1.96039594,15.48,807.54588183
sz002953,20230811,20230810,3.52202944,3.52202944,11.69,807.54588183
sz002955,20230811,20230810,2.3452472,2.3452472,20.11,807.54588183
sz002957,20230811,20230810,4.1166437,4.1166437,15.79,807.54588183
sz002960,20230811,20230810,7.36819991,7.36819991,17.72,807.54588183
sz002961,20230811,20230810,4.45029311,4.45029311,17.86,807.54588183
sz002962,20230811,20230810,2.93479151,2.93479151,12.38,807.54588183
sz002970,20230811,20230810,1.72896,1.72896,30.27,807.54588183
sz002972,20230811,20230810,2.460088,2.460088,11.62,807.54588183
sz002976,20230811,20230810,1.204782,1.204782,30.93,807.54588183
sz002977,20230811,20230810,1.2012,1.2012,32.34,807.54588183
sz002982,20230811,20230810,1.01881118,1.01881118,35.79,807.54588183
sz002983,20230811,20230810,1.85808,1.85808,23.39,807.54588183
sz002985,20230811,20230810,3.318536,3.318536,39.05,807.54588183
sz002987,20230811,20230810,4.40857573,4.40857573,21.86,807.54588183
sz002989,20230811,20230810,1.81697866,1.81697866,15.08,807.54588183
sz002990,20230811,20230810,2.5804175,2.5804175,32.57,807.54588183
sz002992,20230811,20230810,1.84266065,1.84266065,66.19,807.54588183
sz002995,20230811,20230810,1.7745448,1.7745448,28.31,807.54588183
sz003001,20230811,20230810,1.27330477,1.27330477,16.54,807.54588183
sz003004,20230811,20230810,0.8184,0.8184,26.57,807.54588183
sz003005,20230811,20230810,1.484,1.484,34.5,807.54588183
sz003007,20230811,20230810,1.04,1.04,25.39,807.54588183
sz003009,20230811,20230810,1.55393123,1.55393123,47.4,807.54588183
sz003010,20230811,20230810,1.2169984,1.2169984,20.28,807.54588183
sz003011,20230811,20230810,1.02676,1.02676,25.46,807.54588183
sz003012,20230811,20230810,11.73,11.73,11.1,807.54588183
sz003019,20230811,20230810,1.62584617,1.62584617,18.78,807.54588183
sz003021,20230811,20230810,1.71014978,1.71014978,69.16,807.54588183
sz003022,20230811,20230810,13.35568,13.35568,22.77,807.54588183
sz003023,20230811,20230810,1.053416,1.053416,21.07,807.54588183
sz003025,20230811,20230810,2.36627965,2.36627965,13.99,807.54588183
sz003026,20230811,20230810,1.00633516,1.00633516,38.58,807.54588183
sz003027,20230811,20230810,1.316204,1.316204,19.58,807.54588183
sz003029,20230811,20230810,1.844763,1.844763,25.12,807.54588183
sz003032,20230811,20230810,4.024475,4.024475,13.8,807.54588183
sz003037,20230811,20230810,5.03836583,5.03836583,12.88,807.54588183
sz003038,20230811,20230810,1.46911437,1.46911437,37.47,807.54588183
sz003040,20230811,20230810,4.61135972,4.61135972,18.58,807.54588183
sz003042,20230811,20230810,1.4248,1.4248,20.1,807.54588183
sz003043,20230811,20230810,0.80000062,0.80000062,51.26,807.54588183
sz300007,20230811,20230810,3.26272755,3.26272755,16.55,807.54588183
sz300019,20230811,20230810,3.910647,3.910647,16.43,807.54588183
sz300024,20230811,20230810,15.5021195,15.5021195,12.98,807.54588183
sz300031,20230811,20230810,4.12523242,4.12523242,20.8,807.54588183
sz300035,20230811,20230810,7.23310765,7.23310765,13,807.54588183
sz300046,20230811,20230810,2.37171371,2.37171371,16.63,807.54588183
sz300053,20230811,20230810,6.96874323,6.96874323,11.25,807.54588183
sz300059,20230811,20230810,158.56995052,158.56995052,16.97,807.54588183
sz300075,20230811,20230810,6.20410158,6.20410158,20.07,807.54588183
sz300077,20230811,20230810,5.94841,5.94841,13.45,807.54588183
sz300085,20230811,20230810,7.06640535,7.06640535,14.99,807.54588183
sz300109,20230811,20230810,3.23905337,3.23905337,20.97,807.54588183
sz300125,20230811,20230810,2.65499995,2.65499995,16.58,807.54588183
sz300136,20230811,20230810,9.67568638,9.67568638,18.57,807.54588183
sz300142,20230811,20230810,16.07348484,16.07348484,27.62,807.54588183
sz300166,20230811,20230810,11.52381437,11.52381437,10.17,807.54588183
sz300168,20230811,20230810,14.43191991,14.43191991,10.38,807.54588183
sz300188,20230811,20230810,8.5947731,8.5947731,17.78,807.54588183
sz300191,20230811,20230810,3.2,3.2,19,807.54588183
sz300192,20230811,20230810,3.29143329,3.29143329,11.1,807.54588183
sz300199,20230811,20230810,8.83241336,8.83241336,11.03,807.54588183
sz300204,20230811,20230810,4.75357555,4.75357555,10.16,807.54588183
sz300212,20230811,20230810,6.65814309,6.65814309,31.48,807.54588183
sz300223,20230811,20230810,4.81569911,4.81569911,80.42,807.54588183
sz300224,20230811,20230810,8.20219943,8.20219943,12.45,807.54588183
sz300229,20230811,20230810,7.95291951,7.95291951,20.78,807.54588183
sz300231,20230811,20230810,4.18963349,4.18963349,10.1,807.54588183
sz300233,20230811,20230810,3.85924427,3.85924427,20.2,807.54588183
sz300235,20230811,20230810,2.51746635,2.51746635,11.09,807.54588183
sz300236,20230811,20230810,3.13381402,3.13381402,36.16,807.54588183
sz300238,20230811,20230810,2.65155701,2.65155701,14.17,807.54588183
sz300250,20230811,20230810,2.19989902,2.19989902,15.24,807.54588183
sz300258,20230811,20230810,4.81770753,4.81770753,12.87,807.54588183
sz300260,20230811,20230810,4.07806752,4.07806752,28.36,807.54588183
sz300288,20230811,20230810,3.37941402,3.37941402,16.95,807.54588183
sz300293,20230811,20230810,3.38438106,3.38438106,10.14,807.54588183
sz300295,20230811,20230810,1.90824714,1.90824714,14.46,807.54588183
sz300302,20230811,20230810,4.81702798,4.81702798,13.44,807.54588183
sz300331,20230811,20230810,2.59662286,2.59662286,21.98,807.54588183
sz300339,20230811,20230810,7.96410841,7.96410841,22.92,807.54588183
sz300340,20230811,20230810,2.1357412,2.1357412,12.4,807.54588183
sz300346,20230811,20230810,5.43705838,5.43705838,30.92,807.54588183
sz300348,20230811,20230810,7.30774862,7.30774862,11.3,807.54588183
sz300349,20230811,20230810,4.29054325,4.29054325,13.17,807.54588183
sz300351,20230811,20230810,3.85161857,3.85161857,14.16,807.54588183
sz300353,20230811,20230810,5.33117181,5.33117181,11.23,807.54588183
sz300363,20230811,20230810,5.4612002,5.4612002,29.66,807.54588183
sz300366,20230811,20230810,6.0757615,6.0757615,11.8,807.54588183
sz300369,20230811,20230810,7.99859463,7.99859463,12.52,807.54588183
sz300373,20230811,20230810,5.41451787,5.41451787,41.55,807.54588183
